;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
122;rider/guillaume-levarlet;209;Cofidis, Solutions Crédits;28;France;1819;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
123;rider/luis-angel-mate;119;Cofidis, Solutions Crédits;29;Spain;1819;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124;rider/rudy-molard;84;Cofidis, Solutions Crédits;24;France;1819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
125;rider/daniel-navarro;569;Cofidis, Solutions Crédits;30;Spain;1819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;2.0;17.0
126;rider/damiano-cunego;341;Lampre - Merida;32;Italy;2636;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0
127;rider/matteo-bono;40;Lampre - Merida;30;Italy;2636;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
128;rider/davide-cimolai;290;Lampre - Merida;24;Italy;2636;0.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0
129;rider/elia-favilli;161;Lampre - Merida;24;Italy;2636;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0
130;rider/roberto-ferrari;401;Lampre - Merida;30;Italy;2636;2.0;4.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
131;rider/adriano-malori;393;Lampre - Merida;25;Italy;2636;5.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0
132;rider/manuele-mori;210;Lampre - Merida;33;Italy;2636;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
133;rider/przemyslaw-niemiec;615;Lampre - Merida;33;Poland;2636;1.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;4.0;0.0;3.0;1.0;5.0
134;rider/jose-rodolfo-serpa;185;Lampre - Merida;34;Colombia;2636;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
135;rider/mark-cavendish;1868;Omega Pharma - Quick-Step;28;Great Britain;7584;9.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;83.0
136;rider/sylvain-chavanel;1286;Omega Pharma - Quick-Step;34;France;7584;2.0;1.0;3.0;2.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;25.0
137;rider/michal-kwiatkowski;1152;Omega Pharma - Quick-Step;23;Poland;7584;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;66.0
138;rider/tony-martin;1481;Omega Pharma - Quick-Step;28;Germany;7584;5.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;1.0;27.0
139;rider/jerome-pineau;118;Omega Pharma - Quick-Step;33;France;7584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
140;rider/gert-steegmans;88;Omega Pharma - Quick-Step;33;Belgium;7584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
141;rider/niki-terpstra;843;Omega Pharma - Quick-Step;29;Netherlands;7584;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;20.0
142;rider/matteo-trentin;285;Omega Pharma - Quick-Step;24;Italy;7584;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0
143;rider/peter-velits;463;Omega Pharma - Quick-Step;28;Slovakia;7584;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0
144;rider/lars-boom;645;Belkin-Pro Cycling Team;28;Netherlands;4616;3.0;0.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
145;rider/robert-gesink;827;Belkin-Pro Cycling Team;27;Netherlands;4616;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;3.0;2.0;6.0
146;rider/tom-leezer;228;Belkin-Pro Cycling Team;28;Netherlands;4616;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
147;rider/bauke-mollema;1422;Belkin-Pro Cycling Team;27;Netherlands;4616;0.0;0.0;3.0;1.0;1.0;1.0;3.0;3.0;1.0;4.0;1.0;0.0;3.0;0.0;1.0;4.0;1.0;0.0;44.0
148;rider/lars-petter-nordhaug;295;Belkin-Pro Cycling Team;29;Norway;4616;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
149;rider/bram-tankink;106;Belkin-Pro Cycling Team;35;Netherlands;4616;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
150;rider/laurens-ten-dam;414;Belkin-Pro Cycling Team;33;Netherlands;4616;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;17.0
151;rider/sep-vanmarcke;466;Belkin-Pro Cycling Team;25;Belgium;4616;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
152;rider/maarten-wynants;213;Belkin-Pro Cycling Team;31;Belgium;4616;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
153;rider/ryder-hesjedal;318;Garmin Sharp;33;Canada;2750;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0
154;rider/jack-bauer;288;Garmin Sharp;28;New Zealand;2750;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;8.0
155;rider/thomas-danielson;565;Garmin Sharp;35;United States;2750;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;2.0;3.0;0.0;2.0;8.0
156;rider/rohan-dennis;329;Garmin Sharp;23;Australia;2750;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;8.0
157;rider/daniel-martin1;None;None;None;None;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;rider/david-millar;96;Garmin Sharp;36;Great Britain;2750;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0
159;rider/ramunas-navardauskas;310;Garmin Sharp;25;Lithuania;2750;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
160;rider/andrew-talansky;805;Garmin Sharp;25;United States;2750;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;33.0
161;rider/christian-vande-velde;39;Garmin Sharp;37;United States;2750;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0
162;rider/simon-gerrans;515;Orica GreenEDGE;33;Australia;3086;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
163;rider/michael-albasini;376;Orica GreenEDGE;33;Switzerland;3086;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
164;rider/simon-clarke;257;Orica GreenEDGE;27;Australia;3086;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0
165;rider/matthew-goss;318;Orica GreenEDGE;27;Australia;3086;4.0;2.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
166;rider/daryl-impey;607;Orica GreenEDGE;29;South Africa;3086;0.0;2.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;32.0
167;rider/brett-lancaster;279;Orica GreenEDGE;34;Australia;3086;1.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
168;rider/cameron-meyer;389;Orica GreenEDGE;25;Australia;3086;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;19.0
169;rider/stuart-o-grady;100;Orica GreenEDGE;40;Australia;3086;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
170;rider/svein-tuft;245;Orica GreenEDGE;36;Canada;3086;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
171;rider/john-degenkolb;1118;Team Argos - Shimano;24;Germany;3784;1.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0
172;rider/roy-curvers;154;Team Argos - Shimano;34;Netherlands;3784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
173;rider/koen-de-kort;60;Team Argos - Shimano;31;Netherlands;3784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;rider/tom-dumoulin;555;Team Argos - Shimano;23;Netherlands;3784;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;11.0
175;rider/johannes-frohlinger;65;Team Argos - Shimano;28;Germany;3784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;rider/simon-geschke;380;Team Argos - Shimano;27;Germany;3784;0.0;2.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0
177;rider/marcel-kittel;1144;Team Argos - Shimano;25;Germany;3784;7.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;70.0
178;rider/albert-timmer;99;Team Argos - Shimano;28;Netherlands;3784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;rider/tom-veelers;209;Team Argos - Shimano;29;Netherlands;3784;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;rider/wout-poels;324;Vacansoleil - DCM;26;Netherlands;2254;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;7.0
181;rider/kris-boeckmans;153;Vacansoleil - DCM;26;Belgium;2254;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
182;rider/thomas-de-gendt;156;Vacansoleil - DCM;27;Belgium;2254;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
183;rider/juan-antonio-flecha;431;Vacansoleil - DCM;36;Spain;2254;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8.0
184;rider/johnny-hoogerland;106;Vacansoleil - DCM;30;Netherlands;2254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
185;rider/sergey-lagutin;180;Vacansoleil - DCM;32;Russia;2254;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0
186;rider/boy-van-poppel;147;Vacansoleil - DCM;25;Netherlands;2254;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
187;rider/danny-van-poppel;307;Vacansoleil - DCM;20;Netherlands;2254;1.0;4.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0
188;rider/lieuwe-westra;450;Vacansoleil - DCM;31;Netherlands;2254;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0
189;rider/brice-feillu;59;Sojasun;28;France;1683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
190;rider/anthony-delaplace;81;Sojasun;24;France;1683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
191;rider/julien-el-fares;260;Sojasun;28;France;1683;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
192;rider/jonathan-hivert;469;Sojasun;28;France;1683;0.0;2.0;0.0;2.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0
193;rider/cyril-lemoine;184;Sojasun;30;France;1683;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
194;rider/jean-marc-marino;38;Sojasun;30;France;1683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;rider/maxime-mederel;138;Sojasun;33;France;1683;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
196;rider/julien-simon;382;Sojasun;28;France;1683;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;13.0
197;rider/alexis-vuillermoz;72;Sojasun;25;France;1683;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
