;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
123;rider/jesus-herrada-lopez;831;Cofidis, Solutions Crédits;29;Spain;2637;0.0;0.0;0.0;0.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;5.0
124;rider/anthony-perez;174;Cofidis, Solutions Crédits;28;France;2637;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;rider/pierre-luc-perichon;155;Cofidis, Solutions Crédits;32;France;2637;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0
126;rider/stephane-rossetto;82;Cofidis, Solutions Crédits;32;France;2637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;rider/julien-simon;365;Cofidis, Solutions Crédits;34;France;2637;0.0;1.0;2.0;1.0;3.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;7.0
128;rider/caleb-ewan;1592;Lotto Soudal;25;Australia;5481;9.0;0.0;0.0;7.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0
129;rider/tiesj-benoot;1067;Lotto Soudal;25;Belgium;5481;0.0;1.0;0.0;2.0;2.0;1.0;1.0;2.0;3.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;4.0;30.0
130;rider/jasper-de-buyst;550;Lotto Soudal;26;Belgium;5481;1.0;0.0;3.0;3.0;7.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0
131;rider/thomas-de-gendt;396;Lotto Soudal;33;Belgium;5481;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;25.0
132;rider/jens-keukeleire;520;Lotto Soudal;31;Belgium;5481;0.0;2.0;1.0;2.0;6.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
133;rider/roger-kluge;51;Lotto Soudal;33;Germany;5481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;rider/maxime-monfort;91;Lotto Soudal;36;Belgium;5481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135;rider/tim-wellens;1214;Lotto Soudal;28;Belgium;5481;1.0;1.0;1.0;4.0;2.0;2.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
136;rider/lilian-calmejane;556;Team Total Direct Energie;27;France;2800;0.0;1.0;0.0;0.0;6.0;2.0;1.0;2.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0;3.0;0.0
137;rider/niccolo-bonifazio;549;Team Total Direct Energie;26;Italy;2800;7.0;4.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0
138;rider/fabien-grellier;51;Team Total Direct Energie;25;France;2800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
139;rider/paul-ourselin;73;Team Total Direct Energie;25;France;2800;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
140;rider/romain-sicard;73;Team Total Direct Energie;31;France;2800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
141;rider/rein-taaramae;278;Team Total Direct Energie;32;Estonia;2800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;3.0;0.0;0.0;0.0
142;rider/niki-terpstra;513;Team Total Direct Energie;35;Netherlands;2800;1.0;1.0;2.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
143;rider/anthony-turgis;707;Team Total Direct Energie;25;France;2800;0.0;0.0;2.0;4.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
144;rider/ilnur-zakarin;519;Team Katusha Alpecin;30;Russia;2355;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;2.0;8.0
145;rider/jens-debusschere;303;Team Katusha Alpecin;30;Belgium;2355;2.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
146;rider/alex-dowsett;206;Team Katusha Alpecin;31;Great Britain;2355;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0
147;rider/jose-goncalves;104;Team Katusha Alpecin;30;Portugal;2355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
148;rider/marco-haller;274;Team Katusha Alpecin;28;Austria;2355;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
149;rider/nils-politt;724;Team Katusha Alpecin;25;Germany;2355;2.0;0.0;2.0;1.0;3.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0
150;rider/mads-wurtz-schmidt;134;Team Katusha Alpecin;25;Denmark;2355;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0
151;rider/rick-zabel;91;Team Katusha Alpecin;26;Germany;2355;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
152;rider/guillaume-martin;993;Wanty - Gobert Cycling Team;26;France;2853;0.0;0.0;0.0;2.0;2.0;1.0;3.0;6.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;0.0;1.0
153;rider/frederik-backaert;200;Wanty - Gobert Cycling Team;29;Belgium;2853;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
154;rider/aime-de-gendt;388;Wanty - Gobert Cycling Team;25;Belgium;2853;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
155;rider/odd-christian-eiking;343;Wanty - Gobert Cycling Team;25;Norway;2853;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0
156;rider/xandro-meurisse;364;Wanty - Gobert Cycling Team;27;Belgium;2853;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0
157;rider/yoann-offredo;25;Wanty - Gobert Cycling Team;33;France;2853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;rider/andrea-pasqualon;512;Wanty - Gobert Cycling Team;31;Italy;2853;3.0;2.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0
159;rider/kevin-van-melsen;28;Wanty - Gobert Cycling Team;32;Belgium;2853;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160;rider/edvald-boasson-hagen;432;Team Dimension Data;32;Norway;2307;0.0;2.0;1.0;3.0;4.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;10.0
161;rider/lars-ytting-bak;92;Team Dimension Data;39;Denmark;2307;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
162;rider/stephen-cummings;84;Team Dimension Data;38;Great Britain;2307;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
163;rider/reinardt-janse-van-rensburg;252;Team Dimension Data;30;South Africa;2307;0.0;0.0;1.0;1.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164;rider/benjamin-king-1;108;Team Dimension Data;30;United States;2307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;rider/roman-kreuziger;245;Team Dimension Data;33;Czech Republic;2307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166;rider/giacomo-nizzolo;595;Team Dimension Data;30;Italy;2307;1.0;3.0;1.0;5.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
167;rider/michael-valgren-andersen;499;Team Dimension Data;27;Denmark;2307;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
168;rider/warren-barguil;606;Team Arkéa Samsic;28;France;1641;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;12.0
169;rider/maxime-bouet;30;Team Arkéa Samsic;33;France;1641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;rider/anthony-delaplace;201;Team Arkéa Samsic;30;France;1641;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0
171;rider/elie-gesbert;261;Team Arkéa Samsic;24;France;1641;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;0.0
172;rider/andre-greipel;358;Team Arkéa Samsic;37;Germany;1641;5.0;2.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0
173;rider/kevin-ledanois;111;Team Arkéa Samsic;26;France;1641;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;rider/amael-moinard;41;Team Arkéa Samsic;37;France;1641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175;rider/florian-vachon;33;Team Arkéa Samsic;34;France;1641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
