;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
122;rider/bartosz-huzarski;82;Bora - Argon 18;36;Poland;1816;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
123;rider/patrick-konrad;234;Bora - Argon 18;25;Austria;1816;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0
124;rider/andreas-schillinger;66;Bora - Argon 18;33;Germany;1816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;rider/paul-voss;245;Bora - Argon 18;30;Germany;1816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
126;rider/joaquim-rodriguez;938;Team Katusha ;37;Spain;4633;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;50.0
127;rider/jacopo-guarnieri;266;Team Katusha ;29;Italy;4633;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;rider/marco-haller;111;Team Katusha ;25;Austria;4633;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129;rider/alexander-kristoff;1946;Team Katusha ;29;Norway;4633;3.0;0.0;0.0;15.0;2.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;67.0
130;rider/alberto-losada;73;Team Katusha ;34;Spain;4633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
131;rider/michael-morkov;131;Team Katusha ;31;Denmark;4633;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
132;rider/jurgen-van-den-broeck;118;Team Katusha ;33;Belgium;4633;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
133;rider/angel-vicioso;80;Team Katusha ;39;Spain;4633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;rider/ilnur-zakarin;970;Team Katusha ;27;Russia;4633;0.0;0.0;0.0;1.0;2.0;3.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;3.0;1.0;2.0;2.0;0.0;20.0
135;rider/rui-costa;1096;Lampre - Merida;30;Portugal;2665;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;6.0;1.0;0.0;4.0;2.0;22.0
136;rider/yukiya-arashiro;206;Lampre - Merida;32;Japan;2665;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
137;rider/matteo-bono;90;Lampre - Merida;33;Italy;2665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;rider/davide-cimolai;176;Lampre - Merida;27;Italy;2665;0.0;1.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
139;rider/kristijan-durasek;145;Lampre - Merida;29;Croatia;2665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0
140;rider/tsgabu-gebremaryam-grmay;101;Lampre - Merida;25;Ethiopia;2665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;rider/louis-meintjes;580;Lampre - Merida;24;South Africa;2665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;20.0
142;rider/luka-pibernik;116;Lampre - Merida;23;Slovenia;2665;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;rider/jan-polanc;155;Lampre - Merida;24;Slovenia;2665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;rider/andre-greipel;1115;Lotto Soudal;34;Germany;3721;3.0;3.0;1.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
145;rider/lars-ytting-bak;82;Lotto Soudal;36;Denmark;3721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;rider/thomas-de-gendt;354;Lotto Soudal;30;Belgium;3721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;34.0
147;rider/jens-debusschere;460;Lotto Soudal;27;Belgium;3721;1.0;0.0;1.0;5.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
148;rider/tony-gallopin;779;Lotto Soudal;28;France;3721;0.0;1.0;0.0;1.0;5.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;9.0
149;rider/adam-hansen;153;Lotto Soudal;35;Australia;3721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
150;rider/gregory-henderson;105;Lotto Soudal;40;New Zealand;3721;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0
151;rider/jurgen-roelandts;508;Lotto Soudal;31;Belgium;3721;0.0;0.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;rider/marcel-sieberg;165;Lotto Soudal;34;Germany;3721;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153;rider/bryan-coquard;1342;Direct Energie;24;France;2956;1.0;2.0;0.0;10.0;3.0;1.0;5.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;38.0
154;rider/sylvain-chavanel;420;Direct Energie;37;France;2956;0.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;9.0
155;rider/antoine-duchesne;100;Direct Energie;25;Canada;2956;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
156;rider/yohann-gene;95;Direct Energie;35;France;2956;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157;rider/fabrice-jeandesboz;53;Direct Energie;32;France;2956;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;rider/adrien-petit;393;Direct Energie;26;France;2956;2.0;1.0;2.0;2.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
159;rider/romain-sicard;116;Direct Energie;28;France;2956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
160;rider/angelo-tulik;36;Direct Energie;26;France;2956;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
161;rider/thomas-voeckler;401;Direct Energie;37;France;2956;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;7.0
162;rider/marcel-kittel;1274;Etixx - Quick Step;28;Germany;4578;5.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;53.0
163;rider/julian-alaphilippe;1117;Etixx - Quick Step;24;France;4578;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;35.0
164;rider/iljo-keisse;86;Etixx - Quick Step;34;Belgium;4578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;rider/daniel-martin1;None;None;None;None;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166;rider/tony-martin;683;Etixx - Quick Step;31;Germany;4578;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0
167;rider/ariel-maximiliano-richeze;409;Etixx - Quick Step;33;Argentina;4578;1.0;1.0;0.0;6.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0
168;rider/fabio-sabatini;82;Etixx - Quick Step;31;Italy;4578;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
169;rider/petr-vakoc;674;Etixx - Quick Step;24;Czech Republic;4578;0.0;0.0;0.0;4.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
170;rider/julien-vermote;253;Etixx - Quick Step;27;Belgium;4578;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
171;rider/daniel-navarro;383;Cofidis, Solutions Crédits;33;Spain;1658;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;33.0
172;rider/borut-bozic;61;Cofidis, Solutions Crédits;36;Slovenia;1658;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;rider/jerome-cousin;59;Cofidis, Solutions Crédits;27;France;1658;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
174;rider/nicolas-edet;285;Cofidis, Solutions Crédits;29;France;1658;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
175;rider/arnold-jeannesson;269;Cofidis, Solutions Crédits;30;France;1658;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0
176;rider/christophe-laporte;249;Cofidis, Solutions Crédits;24;France;1658;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0
177;rider/cyril-lemoine;50;Cofidis, Solutions Crédits;33;France;1658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;rider/luis-angel-mate;248;Cofidis, Solutions Crédits;32;Spain;1658;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;7.0
179;rider/geoffrey-soupe;54;Cofidis, Solutions Crédits;28;France;1658;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;rider/simon-gerrans;580;ORICA-BikeExchange;36;Australia;4286;1.0;0.0;0.0;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0
181;rider/michael-albasini;448;ORICA-BikeExchange;36;Switzerland;4286;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;rider/luke-durbridge;324;ORICA-BikeExchange;25;Australia;4286;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0
183;rider/mathew-hayman;378;ORICA-BikeExchange;38;Australia;4286;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;rider/daryl-impey;296;ORICA-BikeExchange;32;South Africa;4286;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
185;rider/christopher-juul-jensen;295;ORICA-BikeExchange;27;Denmark;4286;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
186;rider/michael-matthews;1176;ORICA-BikeExchange;26;Australia;4286;1.0;2.0;0.0;2.0;3.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
187;rider/ruben-plaza;55;ORICA-BikeExchange;36;Spain;4286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;rider/adam-yates;734;ORICA-BikeExchange;24;Great Britain;4286;0.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;33.0
189;rider/eduardo-sepulveda;221;Fortuneo - Vital Concept;25;Argentina;1684;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
190;rider/vegard-breen;36;Fortuneo - Vital Concept;26;Norway;1684;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;rider/anthony-delaplace;335;Fortuneo - Vital Concept;27;France;1684;2.0;1.0;2.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
192;rider/brice-feillu;81;Fortuneo - Vital Concept;31;France;1684;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0
193;rider/armindo-fonseca;140;Fortuneo - Vital Concept;27;France;1684;2.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
194;rider/daniel-mclay;551;Fortuneo - Vital Concept;24;Great Britain;1684;1.0;1.0;2.0;2.0;5.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;25.0
195;rider/pierre-luc-perichon;59;Fortuneo - Vital Concept;29;France;1684;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
196;rider/chris-anker-sorensen;121;Fortuneo - Vital Concept;32;Denmark;1684;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;4.0
197;rider/florian-vachon;140;Fortuneo - Vital Concept;31;France;1684;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
