;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
121;rider/david-gaudu;292;Groupama - FDJ;22;France;3148;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;4.0
122;rider/jacopo-guarnieri;79;Groupama - FDJ;31;Italy;3148;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123;rider/olivier-le-gac;218;Groupama - FDJ;25;France;3148;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
124;rider/tobias-ludvigsson;81;Groupama - FDJ;27;Sweden;3148;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;rider/rudy-molard;514;Groupama - FDJ;29;France;3148;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0
126;rider/ramon-sinkeldam;142;Groupama - FDJ;29;Netherlands;3148;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;rider/arthur-vichot;416;Groupama - FDJ;30;France;3148;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
128;rider/steven-kruijswijk;1126;Team LottoNL-Jumbo;31;Netherlands;5269;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;4.0;3.0;1.0;4.0;0.0;29.0
129;rider/robert-gesink;435;Team LottoNL-Jumbo;32;Netherlands;5269;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7.0
130;rider/dylan-groenewegen;934;Team LottoNL-Jumbo;25;Netherlands;5269;9.0;2.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0
131;rider/amund-grondahl-jansen;253;Team LottoNL-Jumbo;24;Norway;5269;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
132;rider/paul-martens;91;Team LottoNL-Jumbo;35;Germany;5269;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;rider/primoz-roglic;1664;Team LottoNL-Jumbo;29;Slovenia;5269;2.0;0.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;5.0;0.0;0.0;1.0;1.0;1.0;4.0;1.0;0.0;62.0
134;rider/timo-roosen;446;Team LottoNL-Jumbo;25;Netherlands;5269;2.0;2.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
135;rider/antwan-tolhoek;320;Team LottoNL-Jumbo;24;Netherlands;5269;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;2.0;0.0
136;rider/andre-greipel;759;Lotto Soudal;36;Germany;3100;7.0;3.0;3.0;4.0;2.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29.0
137;rider/tiesj-benoot;940;Lotto Soudal;24;Belgium;3100;1.0;2.0;0.0;1.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
138;rider/jasper-de-buyst;236;Lotto Soudal;25;Belgium;3100;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
139;rider/thomas-de-gendt;292;Lotto Soudal;32;Belgium;3100;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0
140;rider/jens-keukeleire;313;Lotto Soudal;30;Belgium;3100;3.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
141;rider/tomasz-marczynski;62;Lotto Soudal;34;Poland;3100;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;rider/marcel-sieberg;66;Lotto Soudal;36;Germany;3100;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;rider/jelle-vanendert;432;Lotto Soudal;33;Belgium;3100;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
144;rider/lilian-calmejane;555;Direct Energie;26;France;2012;1.0;1.0;2.0;3.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;19.0
145;rider/thomas-boudat;373;Direct Energie;24;France;2012;4.0;1.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
146;rider/sylvain-chavanel;350;Direct Energie;39;France;2012;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0
147;rider/jerome-cousin;75;Direct Energie;29;France;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;rider/damien-gaudin;222;Direct Energie;32;France;2012;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
149;rider/fabien-grellier;75;Direct Energie;24;France;2012;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;rider/romain-sicard;49;Direct Energie;30;France;2012;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151;rider/rein-taaramae;313;Direct Energie;31;Estonia;2012;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;10.0
152;rider/bauke-mollema;1167;Trek - Segafredo;32;Netherlands;4481;0.0;2.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;25.0
153;rider/julien-bernard;99;Trek - Segafredo;26;France;4481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0
154;rider/koen-de-kort;158;Trek - Segafredo;36;Netherlands;4481;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155;rider/john-degenkolb;971;Trek - Segafredo;29;Germany;4481;2.0;2.0;2.0;5.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;73.0
156;rider/michael-gogl;206;Trek - Segafredo;25;Austria;4481;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0
157;rider/tsgabu-gebremaryam-grmay;133;Trek - Segafredo;27;Ethiopia;4481;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
158;rider/toms-skujins;514;Trek - Segafredo;27;Latvia;4481;0.0;2.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0
159;rider/jasper-stuyven;1233;Trek - Segafredo;26;Belgium;4481;4.0;3.0;5.0;2.0;3.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0
160;rider/christophe-laporte;864;Cofidis, Solutions Crédits;26;France;2982;5.0;2.0;0.0;6.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;36.0
161;rider/dimitri-claeys;317;Cofidis, Solutions Crédits;31;Belgium;2982;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
162;rider/nicolas-edet;373;Cofidis, Solutions Crédits;31;France;2982;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;6.0
163;rider/jesus-herrada-lopez;454;Cofidis, Solutions Crédits;28;Spain;2982;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;6.0
164;rider/daniel-navarro;309;Cofidis, Solutions Crédits;35;Spain;2982;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;1.0;1.0;0.0
165;rider/anthony-perez;170;Cofidis, Solutions Crédits;27;France;2982;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0
166;rider/julien-simon;374;Cofidis, Solutions Crédits;33;France;2982;0.0;0.0;0.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
167;rider/anthony-turgis;121;Cofidis, Solutions Crédits;24;France;2982;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
168;rider/guillaume-martin;541;Wanty - Groupe Gobert;25;France;2987;1.0;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;3.0;1.0
169;rider/thomas-degand;136;Wanty - Groupe Gobert;32;Belgium;2987;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
170;rider/timothy-dupont;829;Wanty - Groupe Gobert;31;Belgium;2987;4.0;8.0;9.0;6.0;3.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0
171;rider/marco-minnaard;71;Wanty - Groupe Gobert;29;Netherlands;2987;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;rider/yoann-offredo;66;Wanty - Groupe Gobert;32;France;2987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;rider/andrea-pasqualon;815;Wanty - Groupe Gobert;30;Italy;2987;2.0;3.0;0.0;1.0;5.0;2.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;32.0
174;rider/dion-smith;351;Wanty - Groupe Gobert;25;New Zealand;2987;0.0;2.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0
175;rider/guillaume-van-keirsbulck;178;Wanty - Groupe Gobert;27;Belgium;2987;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
