;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
123;rider/jurgen-roelandts;230;Lotto Soudal;32;Belgium;5070;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
124;rider/marcel-sieberg;67;Lotto Soudal;35;Germany;5070;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
125;rider/tim-wellens;1148;Lotto Soudal;26;Belgium;5070;0.0;2.0;1.0;1.0;0.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
126;rider/michael-matthews;1742;Team Sunweb;27;Australia;3848;1.0;0.0;1.0;2.0;4.0;3.0;2.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0
127;rider/nikias-arndt;422;Team Sunweb;26;Germany;3848;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
128;rider/warren-barguil;947;Team Sunweb;26;France;3848;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;62.0
129;rider/roy-curvers;74;Team Sunweb;38;Netherlands;3848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;rider/simon-geschke;123;Team Sunweb;31;Germany;3848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131;rider/ramon-sinkeldam;166;Team Sunweb;28;Netherlands;3848;1.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
132;rider/laurens-ten-dam;99;Team Sunweb;37;Netherlands;3848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;rider/mike-teunissen;191;Team Sunweb;25;Netherlands;3848;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;rider/albert-timmer;84;Team Sunweb;32;Netherlands;3848;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
135;rider/nacer-bouhanni;1232;Cofidis, Solutions Crédits;27;France;3295;3.0;0.0;0.0;8.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
136;rider/dimitri-claeys;179;Cofidis, Solutions Crédits;30;Belgium;3295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;rider/nicolas-edet;283;Cofidis, Solutions Crédits;30;France;3295;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0
138;rider/christophe-laporte;317;Cofidis, Solutions Crédits;25;France;3295;0.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0
139;rider/cyril-lemoine;53;Cofidis, Solutions Crédits;34;France;3295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;rider/luis-angel-mate;216;Cofidis, Solutions Crédits;33;Spain;3295;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
141;rider/daniel-navarro;197;Cofidis, Solutions Crédits;34;Spain;3295;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
142;rider/florian-senechal;279;Cofidis, Solutions Crédits;24;France;3295;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0
143;rider/julien-simon;539;Cofidis, Solutions Crédits;32;France;3295;0.0;0.0;1.0;3.0;4.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
144;rider/robert-gesink;309;Team LottoNL-Jumbo;31;Netherlands;4334;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;12.0
145;rider/george-bennett;503;Team LottoNL-Jumbo;27;New Zealand;4334;1.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;11.0
146;rider/dylan-groenewegen;1234;Team LottoNL-Jumbo;24;Netherlands;4334;5.0;2.0;2.0;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;59.0
147;rider/tom-leezer;48;Team LottoNL-Jumbo;32;Netherlands;4334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
148;rider/paul-martens;219;Team LottoNL-Jumbo;34;Germany;4334;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;rider/primoz-roglic;1326;Team LottoNL-Jumbo;28;Slovenia;4334;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;4.0;1.0;0.0;24.0
150;rider/timo-roosen;255;Team LottoNL-Jumbo;24;Netherlands;4334;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
151;rider/jos-van-emden;396;Team LottoNL-Jumbo;32;Netherlands;4334;2.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0
152;rider/robert-wagner;44;Team LottoNL-Jumbo;34;Germany;4334;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
153;rider/thomas-voeckler;46;Direct Energie;38;France;2428;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154;rider/thomas-boudat;259;Direct Energie;23;France;2428;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
155;rider/lilian-calmejane;793;Direct Energie;25;France;2428;1.0;1.0;1.0;6.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;2.0;2.0;23.0
156;rider/sylvain-chavanel;528;Direct Energie;38;France;2428;1.0;1.0;0.0;1.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;10.0
157;rider/yohann-gene;168;Direct Energie;36;France;2428;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
158;rider/adrien-petit;350;Direct Energie;27;France;2428;0.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0
159;rider/perrig-quemeneur;58;Direct Energie;33;France;2428;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
160;rider/romain-sicard;175;Direct Energie;29;France;2428;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
161;rider/angelo-tulik;51;Direct Energie;27;France;2428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;rider/pierre-rolland;350;Cannondale-Drapac Pro Cycling Team;31;France;3064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0
163;rider/alberto-bettiol;349;Cannondale-Drapac Pro Cycling Team;24;Italy;3064;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
164;rider/patrick-bevin;170;Cannondale-Drapac Pro Cycling Team;26;New Zealand;3064;0.0;0.0;1.0;2.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
165;rider/nathan-brown;86;Cannondale-Drapac Pro Cycling Team;26;United States;3064;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
166;rider/simon-clarke;169;Cannondale-Drapac Pro Cycling Team;31;Australia;3064;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
167;rider/taylor-phinney;47;Cannondale-Drapac Pro Cycling Team;27;United States;3064;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
168;rider/andrew-talansky;211;Cannondale-Drapac Pro Cycling Team;29;United States;3064;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
169;rider/rigoberto-uran;1371;Cannondale-Drapac Pro Cycling Team;30;Colombia;3064;0.0;0.0;0.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;3.0;2.0;91.0
170;rider/dylan-van-baarle;311;Cannondale-Drapac Pro Cycling Team;25;Netherlands;3064;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171;rider/ion-izagirre;859;Bahrain Merida Pro Cycling Team;28;Spain;2761;0.0;0.0;0.0;3.0;2.0;0.0;1.0;1.0;2.0;1.0;2.0;0.0;1.0;2.0;1.0;1.0;3.0;0.0;0.0
172;rider/yukiya-arashiro;170;Bahrain Merida Pro Cycling Team;33;Japan;2761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;rider/grega-bole;117;Bahrain Merida Pro Cycling Team;32;Slovenia;2761;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
174;rider/borut-bozic;80;Bahrain Merida Pro Cycling Team;37;Slovenia;2761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
175;rider/janez-brajkovic;75;Bahrain Merida Pro Cycling Team;34;Slovenia;2761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;rider/ondrej-cink;83;Bahrain Merida Pro Cycling Team;27;Czech Republic;2761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
177;rider/sonny-colbrelli;1118;Bahrain Merida Pro Cycling Team;27;Italy;2761;3.0;2.0;1.0;6.0;5.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0
178;rider/tsgabu-gebremaryam-grmay;195;Bahrain Merida Pro Cycling Team;26;Ethiopia;2761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
179;rider/javier-moreno;64;Bahrain Merida Pro Cycling Team;33;Spain;2761;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
180;rider/guillaume-martin;505;Wanty - Groupe Gobert;24;France;2034;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;10.0
181;rider/frederik-backaert;291;Wanty - Groupe Gobert;27;Belgium;2034;1.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
182;rider/thomas-degand;118;Wanty - Groupe Gobert;31;Belgium;2034;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
183;rider/marco-minnaard;130;Wanty - Groupe Gobert;28;Netherlands;2034;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0
184;rider/yoann-offredo;135;Wanty - Groupe Gobert;31;France;2034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;rider/andrea-pasqualon;368;Wanty - Groupe Gobert;29;Italy;2034;0.0;2.0;0.0;2.0;8.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
186;rider/dion-smith;154;Wanty - Groupe Gobert;24;New Zealand;2034;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
187;rider/guillaume-van-keirsbulck;218;Wanty - Groupe Gobert;26;Belgium;2034;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
188;rider/pieter-vanspeybrouck;115;Wanty - Groupe Gobert;30;Belgium;2034;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
189;rider/daniel-mclay;348;Fortuneo - Oscaro;25;Great Britain;2357;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
190;rider/maxime-bouet;211;Fortuneo - Oscaro;31;France;2357;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;2.0;4.0;0.0
191;rider/brice-feillu;221;Fortuneo - Oscaro;32;France;2357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
192;rider/elie-gesbert;170;Fortuneo - Oscaro;22;France;2357;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;6.0
193;rider/romain-hardy;456;Fortuneo - Oscaro;29;France;2357;0.0;1.0;1.0;0.0;4.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;6.0
194;rider/pierre-luc-perichon;229;Fortuneo - Oscaro;30;France;2357;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;8.0
195;rider/laurent-pichon;459;Fortuneo - Oscaro;31;France;2357;0.0;0.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
196;rider/eduardo-sepulveda;149;Fortuneo - Oscaro;26;Argentina;2357;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0
197;rider/florian-vachon;114;Fortuneo - Oscaro;32;France;2357;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
